zip_code,facility_id,initial_capacity_0_12,expand_slots,expand_segment
12053,9414,8.0,0.0,0%-10%
12053,12945,60.0,4.0,0%-10%
12054,839,36.0,1.0,0%-10%
12054,1139,156.0,12.0,0%-10%
12054,2747,60.0,4.0,0%-10%
12054,5803,80.0,-0.0,0%-10%
12054,5993,58.0,3.0,0%-10%
12054,6095,55.0,3.0,0%-10%
12054,7119,75.0,5.0,0%-10%
12054,7369,44.0,2.0,0%-10%
12054,9101,16.0,-0.0,0%-10%
12054,10770,70.0,-0.0,0%-10%
12054,14587,40.0,2.0,0%-10%
12056,1879,64.0,-0.0,0%-10%
12056,11353,41.0,-0.0,0%-10%
12057,726,16.0,-0.0,0%-10%
12061,3851,151.0,14.0,0%-10%
12061,6025,8.0,-0.0,0%-10%
12061,6717,60.0,6.0,0%-10%
12061,8558,8.0,0.0,0%-10%
12061,9532,71.0,7.0,0%-10%
12061,10873,44.0,4.0,0%-10%
12061,11769,44.0,4.0,0%-10%
12061,13715,16.0,1.0,0%-10%
12065,319,190.0,19.0,0%-10%
12065,1067,44.0,3.0,0%-10%
12065,1298,44.0,3.0,0%-10%
12065,2323,12.0,0.0,0%-10%
12065,2662,60.0,5.0,0%-10%
12065,2669,110.0,9.0,0%-10%
12065,4086,16.0,-0.0,0%-10%
12065,5247,8.0,0.0,0%-10%
12065,5362,16.0,-0.0,0%-10%
12065,5908,181.0,16.0,0%-10%
12065,6190,180.0,16.0,0%-10%
12065,6846,68.0,5.0,0%-10%
12065,6856,44.0,3.0,0%-10%
12065,6969,70.0,-0.0,0%-10%
12065,7416,16.0,-0.0,0%-10%
12065,7545,131.0,11.0,0%-10%
12065,7577,8.0,0.0,0%-10%
12065,8131,44.0,3.0,0%-10%
12065,8531,8.0,0.0,0%-10%
12065,8591,18.0,-0.0,0%-10%
12065,9175,18.0,-0.0,0%-10%
12065,9415,8.0,0.0,0%-10%
12065,9630,45.0,3.0,0%-10%
12065,9694,117.0,7.0,0%-10%
12065,9812,83.0,-0.0,0%-10%
12065,10074,158.0,13.0,0%-10%
12065,10240,16.0,-0.0,0%-10%
12065,10273,142.0,12.0,0%-10%
12065,10412,84.0,-0.0,0%-10%
12065,10565,8.0,0.0,0%-10%
12065,10699,44.0,3.0,0%-10%
12065,10937,60.0,5.0,0%-10%
12065,11154,66.0,5.0,0%-10%
12065,11274,119.0,9.0,0%-10%
12065,11638,182.0,16.0,0%-10%
12065,13864,64.0,5.0,0%-10%
12065,15094,88.0,7.0,0%-10%
12065,15121,8.0,0.0,0%-10%
12065,15346,50.0,4.0,0%-10%
12067,11388,16.0,0.0,0%-10%
12068,7874,16.0,0.0,0%-10%
12068,11508,160.0,0.0,0%-10%
12068,13042,16.0,0.0,0%-10%
12074,7177,16.0,-0.0,0%-10%
12074,10673,21.0,-0.0,0%-10%
12077,4,75.0,-0.0,0%-10%
12077,6241,8.0,-0.0,0%-10%
12077,7708,89.0,-0.0,0%-10%
12078,2295,100.0,7.0,0%-10%
12078,3089,72.0,-0.0,0%-10%
12078,3512,11.0,0.0,0%-10%
12078,7135,35.0,1.0,0%-10%
12078,8935,165.0,13.0,0%-10%
12078,10002,44.0,2.0,0%-10%
12078,10783,120.0,9.0,0%-10%
12078,10851,8.0,0.0,0%-10%
12078,11084,85.0,-0.0,0%-10%
12078,12680,16.0,-0.0,0%-10%
12083,2076,50.0,3.0,0%-10%
12083,2797,57.0,3.0,0%-10%
12083,9479,16.0,-0.0,0%-10%
12083,12778,16.0,-0.0,0%-10%
12084,1851,70.0,-0.0,0%-10%
12084,11035,70.0,-0.0,0%-10%
12085,12879,74.0,0.0,0%-10%
12086,3523,105.0,10.0,0%-10%
12086,8878,16.0,-0.0,0%-10%
12086,10325,16.0,-0.0,0%-10%
12090,941,76.0,0.0,0%-10%
12093,10077,16.0,0.0,0%-10%
12095,283,8.0,-0.0,0%-10%
12095,601,40.0,2.0,0%-10%
12095,1022,8.0,-0.0,0%-10%
12095,3128,160.0,13.0,0%-10%
12095,4145,14.0,0.0,0%-10%
12095,7802,29.0,-0.0,0%-10%
12095,8065,16.0,-0.0,0%-10%
12095,8388,8.0,0.0,0%-10%
12095,10716,8.0,-0.0,0%-10%
12095,12279,60.0,4.0,0%-10%
12095,12878,24.0,-0.0,0%-10%
12095,13112,55.0,3.0,0%-10%
12095,14400,60.0,4.0,0%-10%
12095,15133,16.0,-0.0,0%-10%
12110,206,44.0,2.0,0%-10%
12110,531,132.0,10.0,0%-10%
12110,3234,44.0,2.0,0%-10%
12110,4012,44.0,2.0,0%-10%
12110,4059,8.0,0.0,0%-10%
12110,4397,8.0,0.0,0%-10%
12110,4747,16.0,-0.0,0%-10%
12110,4818,8.0,0.0,0%-10%
12110,5365,8.0,0.0,0%-10%
12110,6931,8.0,0.0,0%-10%
12110,8868,8.0,0.0,0%-10%
12110,9776,63.0,4.0,0%-10%
12110,12391,187.0,15.0,0%-10%
12110,12549,30.0,1.0,0%-10%
12110,12726,8.0,0.0,0%-10%
12110,13442,24.0,-0.0,0%-10%
12110,13657,66.0,4.0,0%-10%
12110,13818,111.0,9.0,0%-10%
12116,10580,8.0,0.0,0%-10%
12117,6042,8.0,-0.0,0%-10%
12117,14642,15.0,-0.0,0%-10%
12118,1537,113.0,3.0,0%-10%
12118,3079,8.0,-0.0,0%-10%
12118,3147,40.0,0.0,0%-10%
12118,7047,8.0,0.0,0%-10%
12118,9701,18.0,0.0,0%-10%
12118,12526,21.0,0.0,0%-10%
12118,15266,168.0,16.0,0%-10%
12120,8583,8.0,0.0,0%-10%
12122,79,100.0,-0.0,0%-10%
12122,6716,8.0,-0.0,0%-10%
12122,7404,40.0,-0.0,0%-10%
12122,9582,16.0,-0.0,0%-10%
12123,3902,44.0,2.0,0%-10%
12123,7747,8.0,0.0,0%-10%
12123,9564,38.0,1.0,0%-10%
12123,11434,70.0,-0.0,0%-10%
12124,5161,8.0,0.0,0%-10%
12134,2955,80.0,-0.0,0%-10%
12136,1729,16.0,0.0,0%-10%
12137,4159,8.0,0.0,0%-10%
12138,10599,16.0,0.0,0%-10%
12140,4179,8.0,-0.0,0%-10%
12140,9128,44.0,2.0,0%-10%
12143,5,68.0,4.0,0%-10%
12143,3331,16.0,-0.0,0%-10%
12143,5328,8.0,0.0,0%-10%
12143,6936,16.0,-0.0,0%-10%
12143,10351,8.0,-0.0,0%-10%
12144,4069,169.0,16.0,0%-10%
12144,4515,101.0,10.0,0%-10%
12144,7229,16.0,-0.0,0%-10%
12144,7948,100.0,10.0,0%-10%
12144,8382,16.0,-0.0,0%-10%
12144,9080,16.0,-0.0,0%-10%
12144,10719,24.0,0.0,0%-10%
12144,11004,8.0,-0.0,0%-10%
12144,11012,8.0,-0.0,0%-10%
12144,11491,60.0,9.0,10%-15%
12144,13533,8.0,-0.0,0%-10%
12144,14377,8.0,0.0,0%-10%
12148,3808,60.0,4.0,0%-10%
12148,6055,8.0,-0.0,0%-10%
12149,15015,40.0,2.0,0%-10%
12151,12467,8.0,0.0,0%-10%
12154,567,8.0,-0.0,0%-10%
12154,5533,44.0,2.0,0%-10%
12154,7543,16.0,-0.0,0%-10%
12155,724,8.0,0.0,0%-10%
12155,3184,44.0,-0.0,0%-10%
12155,9398,16.0,0.0,0%-10%
12157,1910,100.0,2.0,0%-10%
12157,7210,50.0,-0.0,0%-10%
12157,13160,81.0,-0.0,0%-10%
12157,15435,16.0,-0.0,0%-10%
12158,2843,16.0,-0.0,0%-10%
12158,4937,44.0,2.0,0%-10%
12158,11061,44.0,2.0,0%-10%
12158,12980,8.0,-0.0,0%-10%
12159,13045,118.0,-0.0,0%-10%
12160,892,8.0,0.0,0%-10%
12167,9332,16.0,-0.0,0%-10%
12170,10628,8.0,0.0,0%-10%
12170,11488,151.0,12.0,0%-10%
12172,4412,131.0,0.0,0%-10%
12180,805,189.0,16.0,0%-10%
12180,929,94.0,9.0,0%-10%
12180,1104,47.0,3.0,0%-10%
12180,1194,44.0,3.0,0%-10%
12180,1266,70.0,-0.0,0%-10%
12180,1978,16.0,-0.0,0%-10%
12180,2101,16.0,-0.0,0%-10%
12180,2745,16.0,-0.0,0%-10%
12180,2753,44.0,3.0,0%-10%
12180,3388,60.0,5.0,0%-10%
12180,3570,114.0,9.0,0%-10%
12180,3772,44.0,3.0,0%-10%
12180,3833,55.0,4.0,0%-10%
12180,4907,36.0,2.0,0%-10%
12180,5013,8.0,-0.0,0%-10%
12180,5518,39.0,2.0,0%-10%
12180,6857,75.0,6.0,0%-10%
12180,7068,8.0,-0.0,0%-10%
12180,7112,148.0,12.0,0%-10%
12180,9124,16.0,-0.0,0%-10%
12180,9747,8.0,-0.0,0%-10%
12180,10106,84.0,8.0,0%-10%
12180,10274,8.0,-0.0,0%-10%
12180,10510,70.0,4.0,0%-10%
12180,10732,8.0,-0.0,0%-10%
12180,10962,20.0,1.0,0%-10%
12180,11831,8.0,-0.0,0%-10%
12180,11837,39.0,2.0,0%-10%
12180,12020,34.0,1.0,0%-10%
12180,12590,50.0,4.0,0%-10%
12180,12644,8.0,0.0,0%-10%
12180,13120,50.0,4.0,0%-10%
12180,13265,71.0,7.0,0%-10%
12180,13326,8.0,-0.0,0%-10%
12180,13609,60.0,5.0,0%-10%
12180,13756,16.0,-0.0,0%-10%
12180,14229,8.0,-0.0,0%-10%
12180,14871,8.0,-0.0,0%-10%
12180,15018,30.0,2.0,0%-10%
12180,15047,8.0,-0.0,0%-10%
12180,15097,16.0,-0.0,0%-10%
12180,15203,50.0,4.0,0%-10%
12180,15324,8.0,-0.0,0%-10%
12182,415,210.0,17.0,0%-10%
12182,4545,16.0,-0.0,0%-10%
12182,4791,130.0,10.0,0%-10%
12182,5039,16.0,-0.0,0%-10%
12182,6608,8.0,0.0,0%-10%
12182,11382,18.0,-0.0,0%-10%
12182,11803,16.0,-0.0,0%-10%
12182,11847,16.0,-0.0,0%-10%
12182,13043,20.0,0.0,0%-10%
12182,13083,16.0,-0.0,0%-10%
12182,13174,80.0,-0.0,0%-10%
12182,13957,80.0,-0.0,0%-10%
12183,13134,16.0,-0.0,0%-10%
12184,2546,104.0,7.0,0%-10%
12184,5768,34.0,0.0,0%-10%
12184,8462,41.0,2.0,0%-10%
12184,9402,27.0,-0.0,0%-10%
12184,12222,8.0,-0.0,0%-10%
12184,14617,16.0,-0.0,0%-10%
12186,1544,79.0,-0.0,0%-10%
12186,8057,138.0,-0.0,0%-10%
12186,11875,8.0,-0.0,0%-10%
12187,5806,16.0,0.0,0%-10%
12188,3182,16.0,1.0,0%-10%
12188,6271,70.0,10.0,10%-15%
12188,7569,44.0,6.0,10%-15%
12188,11415,16.0,1.0,0%-10%
12189,1116,16.0,0.0,0%-10%
12189,2629,164.0,0.0,0%-10%
12189,2723,215.0,0.0,0%-10%
12189,3631,8.0,-0.0,0%-10%
12189,4761,16.0,0.0,0%-10%
12189,5439,8.0,-0.0,0%-10%
12189,6493,16.0,0.0,0%-10%
12189,7358,16.0,0.0,0%-10%
12189,7536,16.0,0.0,0%-10%
12189,9627,39.0,0.0,0%-10%
12189,10197,8.0,0.0,0%-10%
12189,14604,16.0,0.0,0%-10%
12190,8494,16.0,0.0,0%-10%
12196,6292,44.0,2.0,0%-10%
12196,7738,47.0,2.0,0%-10%
12197,2238,8.0,0.0,0%-10%
12197,3007,8.0,0.0,0%-10%
12197,4690,16.0,0.0,0%-10%
12197,9979,8.0,0.0,0%-10%
12198,6582,8.0,-0.0,0%-10%
12198,9255,21.0,-0.0,0%-10%
12198,9989,18.0,-0.0,0%-10%
12198,10364,24.0,-0.0,0%-10%
12198,14218,16.0,-0.0,0%-10%
12202,4342,54.0,7.999998305865674,10%-15%
12202,5200,16.0,0.0,0%-10%
12202,8647,16.0,0.0,0%-10%
12202,9516,44.0,4.0,0%-10%
12202,10282,8.0,-0.0,0%-10%
12202,11163,8.0,0.0,0%-10%
12202,11269,60.0,8.999998845969017,10%-15%
12202,12137,16.0,0.0,0%-10%
12202,13347,16.0,0.0,0%-10%
12202,13445,8.0,-0.0,0%-10%
12202,13734,75.0,10.999999017430422,10%-15%
12202,15588,16.0,0.0,0%-10%
12203,385,16.0,-0.0,0%-10%
12203,1140,59.0,4.0,0%-10%
12203,2015,8.0,-0.0,0%-10%
12203,2376,15.0,-0.0,0%-10%
12203,2921,14.0,0.0,0%-10%
12203,3029,16.0,-0.0,0%-10%
12203,3050,42.0,3.0,0%-10%
12203,3850,173.0,15.0,0%-10%
12203,4102,8.0,0.0,0%-10%
12203,6016,103.0,8.0,0%-10%
12203,6076,60.0,5.0,0%-10%
12203,6084,184.0,16.0,0%-10%
12203,7225,81.0,-0.0,0%-10%
12203,9951,101.0,8.0,0%-10%
12203,10630,119.0,-0.0,0%-10%
12203,12709,38.0,2.0,0%-10%
12203,13793,40.0,3.0,0%-10%
12203,14274,16.0,-0.0,0%-10%
12203,14316,44.0,3.0,0%-10%
12203,15238,16.0,-0.0,0%-10%
12203,15289,75.0,6.0,0%-10%
12204,2320,30.0,-0.0,0%-10%
12205,156,8.0,0.0,0%-10%
12205,2123,16.0,-0.0,0%-10%
12205,3579,122.0,9.0,0%-10%
12205,3757,92.0,6.0,0%-10%
12205,4720,131.0,10.0,0%-10%
12205,4923,68.0,5.0,0%-10%
12205,5476,44.0,3.0,0%-10%
12205,6721,80.0,-0.0,0%-10%
12205,8416,120.0,10.0,0%-10%
12205,9392,8.0,0.0,0%-10%
12205,9651,44.0,3.0,0%-10%
12205,10320,44.0,3.0,0%-10%
12205,10347,16.0,-0.0,0%-10%
12205,11003,130.0,11.0,0%-10%
12205,11622,118.0,9.0,0%-10%
12205,12351,16.0,-0.0,0%-10%
12205,12729,30.0,2.0,0%-10%
12205,13208,8.0,0.0,0%-10%
12205,13285,16.0,-0.0,0%-10%
12205,14305,15.0,-0.0,0%-10%
12205,14941,8.0,0.0,0%-10%
12205,15074,60.0,5.0,0%-10%
12205,15515,8.0,0.0,0%-10%
12206,885,82.0,-0.0,0%-10%
12206,1239,8.0,-0.0,0%-10%
12206,4041,8.0,-0.0,0%-10%
12206,4769,8.0,-0.0,0%-10%
12206,5351,8.0,-0.0,0%-10%
12206,5535,60.0,5.0,0%-10%
12206,5706,16.0,-0.0,0%-10%
12206,7121,16.0,-0.0,0%-10%
12206,8706,44.0,3.0,0%-10%
12206,9082,331.0,23.0,0%-10%
12206,9664,8.0,-0.0,0%-10%
12206,9993,51.0,4.0,0%-10%
12206,11692,8.0,0.0,0%-10%
12206,11792,135.0,11.0,0%-10%
12206,12773,8.0,-0.0,0%-10%
12206,13645,8.0,-0.0,0%-10%
12206,13841,8.0,-0.0,0%-10%
12206,13843,165.0,14.0,0%-10%
12206,14842,82.0,0.0,0%-10%
12207,6363,122.0,12.0,0%-10%
12207,6381,107.0,10.0,0%-10%
12207,9135,40.0,-0.0,0%-10%
12207,14495,75.0,7.0,0%-10%
12208,1701,16.0,-0.0,0%-10%
12208,1939,16.0,-0.0,0%-10%
12208,2822,294.0,25.0,0%-10%
12208,3581,103.0,7.0,0%-10%
12208,4121,60.0,4.0,0%-10%
12208,5639,71.0,-0.0,0%-10%
12208,6859,16.0,-0.0,0%-10%
12208,7557,104.0,7.0,0%-10%
12208,9365,80.0,-0.0,0%-10%
12208,9693,100.0,7.0,0%-10%
12208,9997,139.0,10.0,0%-10%
12208,11878,8.0,0.0,0%-10%
12208,15036,16.0,-0.0,0%-10%
12209,658,44.0,0.0,0%-10%
12209,1183,254.0,38.0,10%-15%
12209,2236,16.0,0.0,0%-10%
12209,2615,16.0,0.0,0%-10%
12209,9032,8.0,-0.0,0%-10%
12209,9272,8.0,0.0,0%-10%
12209,9473,16.0,0.0,0%-10%
12209,11262,8.0,-0.0,0%-10%
12209,12130,75.0,7.0,0%-10%
12209,12838,75.0,7.0,0%-10%
12209,13141,16.0,0.0,0%-10%
12209,13515,16.0,0.0,0%-10%
12209,15373,16.0,0.0,0%-10%
12210,620,16.0,0.0,0%-10%
12210,1000,129.0,12.0,0%-10%
12210,1213,78.0,7.0,0%-10%
12210,1381,44.0,0.0,0%-10%
12210,2671,82.0,8.0,0%-10%
12210,3059,20.0,0.0,0%-10%
12210,3921,32.0,0.0,0%-10%
12210,5208,44.0,0.0,0%-10%
12210,9068,10.0,0.0,0%-10%
12210,9972,49.0,0.0,0%-10%
12210,9974,16.0,0.0,0%-10%
12210,10714,30.0,0.0,0%-10%
12210,11476,18.0,0.0,0%-10%
12210,13581,67.0,6.0,0%-10%
12210,13755,60.0,5.0,0%-10%
12210,15185,12.0,0.0,0%-10%
12211,521,44.0,-0.0,0%-10%
12211,1679,8.0,-0.0,0%-10%
12211,2646,44.0,1.0,0%-10%
12211,6395,8.0,-0.0,0%-10%
12211,7954,16.0,-0.0,0%-10%
12211,9284,16.0,-0.0,0%-10%
12211,10459,110.0,11.0,0%-10%
12211,12479,8.0,0.0,0%-10%
12211,12611,69.0,6.0,0%-10%
12211,14093,8.0,-0.0,0%-10%
12302,1596,57.0,5.0,0%-10%
12302,1869,8.0,0.0,0%-10%
12302,3300,82.0,8.0,0%-10%
12302,3667,8.0,-0.0,0%-10%
12302,3905,8.0,-0.0,0%-10%
12302,3971,115.0,10.0,0%-10%
12302,4134,101.0,9.0,0%-10%
12302,5089,44.0,4.0,0%-10%
12302,5629,70.0,7.0,0%-10%
12302,6412,8.0,-0.0,0%-10%
12302,6436,8.0,-0.0,0%-10%
12302,6819,8.0,-0.0,0%-10%
12302,7236,44.0,4.0,0%-10%
12302,8312,19.0,1.0,0%-10%
12302,9282,44.0,4.0,0%-10%
12302,9970,34.0,2.0,0%-10%
12302,10665,44.0,4.0,0%-10%
12302,11571,8.0,-0.0,0%-10%
12302,11846,16.0,1.0,0%-10%
12302,12132,16.0,1.0,0%-10%
12302,14539,34.0,2.0,0%-10%
12303,693,98.0,7.0,0%-10%
12303,1132,70.0,-0.0,0%-10%
12303,1606,16.0,-0.0,0%-10%
12303,1806,16.0,-0.0,0%-10%
12303,2263,92.0,6.0,0%-10%
12303,2599,16.0,-0.0,0%-10%
12303,4119,8.0,-0.0,0%-10%
12303,5183,44.0,2.0,0%-10%
12303,5490,8.0,-0.0,0%-10%
12303,5551,60.0,4.0,0%-10%
12303,5800,8.0,-0.0,0%-10%
12303,6243,8.0,-0.0,0%-10%
12303,6268,44.0,2.0,0%-10%
12303,7350,70.0,-0.0,0%-10%
12303,7451,74.0,5.0,0%-10%
12303,10611,16.0,-0.0,0%-10%
12303,11375,120.0,10.0,0%-10%
12303,11550,8.0,-0.0,0%-10%
12303,12014,8.0,-0.0,0%-10%
12303,12372,8.0,0.0,0%-10%
12303,12707,16.0,-0.0,0%-10%
12303,13114,8.0,-0.0,0%-10%
12303,13158,16.0,-0.0,0%-10%
12303,13190,8.0,-0.0,0%-10%
12303,13291,16.0,-0.0,0%-10%
12303,13919,8.0,-0.0,0%-10%
12303,14341,8.0,-0.0,0%-10%
12303,14487,8.0,-0.0,0%-10%
12303,14880,36.0,2.0,0%-10%
12303,15005,16.0,-0.0,0%-10%
12303,15249,8.0,-0.0,0%-10%
12303,15269,16.0,-0.0,0%-10%
12304,432,16.0,-0.0,0%-10%
12304,485,95.0,7.0,0%-10%
12304,520,16.0,-0.0,0%-10%
12304,558,60.0,4.0,0%-10%
12304,820,34.0,0.0,0%-10%
12304,2550,43.0,2.0,0%-10%
12304,3306,8.0,-0.0,0%-10%
12304,3574,16.0,-0.0,0%-10%
12304,4184,8.0,-0.0,0%-10%
12304,4824,195.0,16.0,0%-10%
12304,4858,116.0,-0.0,0%-10%
12304,7963,87.0,6.0,0%-10%
12304,10307,8.0,-0.0,0%-10%
12304,11027,88.0,6.0,0%-10%
12304,11830,16.0,-0.0,0%-10%
12304,12456,49.0,2.0,0%-10%
12304,12965,16.0,-0.0,0%-10%
12304,13111,16.0,-0.0,0%-10%
12304,13552,16.0,-0.0,0%-10%
12304,13592,16.0,-0.0,0%-10%
12304,14095,10.0,-0.0,0%-10%
12304,14689,8.0,0.0,0%-10%
12304,14836,16.0,-0.0,0%-10%
12304,15493,8.0,-0.0,0%-10%
12305,1279,21.0,0.0,0%-10%
12305,4779,46.0,0.0,0%-10%
12305,5921,57.0,0.0,0%-10%
12305,9216,96.0,0.0,0%-10%
12305,10258,16.0,0.0,0%-10%
12306,795,16.0,-0.0,0%-10%
12306,2298,8.0,-0.0,0%-10%
12306,2370,8.0,-0.0,0%-10%
12306,2652,8.0,-0.0,0%-10%
12306,3755,8.0,-0.0,0%-10%
12306,4128,44.0,3.0,0%-10%
12306,5150,45.0,3.0,0%-10%
12306,6217,16.0,-0.0,0%-10%
12306,6980,16.0,-0.0,0%-10%
12306,8177,63.0,5.0,0%-10%
12306,8909,79.0,7.0,0%-10%
12306,9510,16.0,1.0,0%-10%
12306,11400,8.0,0.0,0%-10%
12306,11914,44.0,4.0,0%-10%
12306,11947,8.0,-0.0,0%-10%
12306,12096,16.0,1.0,0%-10%
12306,12368,16.0,1.0,0%-10%
12306,12763,96.0,9.0,0%-10%
12306,12890,8.0,-0.0,0%-10%
12306,13184,8.0,-0.0,0%-10%
12306,13231,16.0,1.0,0%-10%
12306,15470,8.0,-0.0,0%-10%
12306,15476,30.0,3.0,0%-10%
12307,1402,8.0,0.0,0%-10%
12307,1909,60.0,-0.0,0%-10%
12307,3158,14.0,-0.0,0%-10%
12307,3380,16.0,-0.0,0%-10%
12307,5211,16.0,-0.0,0%-10%
12307,5653,8.0,0.0,0%-10%
12307,7089,14.0,0.0,0%-10%
12307,8711,12.0,0.0,0%-10%
12307,9595,16.0,-0.0,0%-10%
12307,11265,16.0,-0.0,0%-10%
12307,11506,8.0,0.0,0%-10%
12307,13044,8.0,0.0,0%-10%
12307,13234,16.0,-0.0,0%-10%
12307,13747,16.0,-0.0,0%-10%
12307,14198,16.0,-0.0,0%-10%
12307,14756,16.0,-0.0,0%-10%
12307,14839,16.0,-0.0,0%-10%
12307,15267,8.0,0.0,0%-10%
12308,2724,70.0,7.0,0%-10%
12308,2858,8.0,0.0,0%-10%
12308,4073,46.0,4.0,0%-10%
12308,4599,16.0,-0.0,0%-10%
12308,6598,85.0,12.0,10%-15%
12308,7060,8.0,0.0,0%-10%
12308,10008,44.0,4.0,0%-10%
12308,12017,16.0,0.0,0%-10%
12308,12181,8.0,0.0,0%-10%
12308,15242,16.0,0.0,0%-10%
12309,645,16.0,-0.0,0%-10%
12309,734,16.0,-0.0,0%-10%
12309,1162,16.0,-0.0,0%-10%
12309,1459,143.0,11.0,0%-10%
12309,3819,44.0,2.0,0%-10%
12309,4032,75.0,5.0,0%-10%
12309,4658,55.0,3.0,0%-10%
12309,4674,8.0,0.0,0%-10%
12309,4903,74.0,5.0,0%-10%
12309,6408,270.0,23.0,0%-10%
12309,7458,16.0,-0.0,0%-10%
12309,7487,16.0,-0.0,0%-10%
12309,8049,77.0,5.0,0%-10%
12309,8144,8.0,-0.0,0%-10%
12309,11502,62.0,4.0,0%-10%
12309,12039,8.0,-0.0,0%-10%
12309,12355,99.0,7.0,0%-10%
12309,13582,8.0,-0.0,0%-10%
12309,13730,16.0,-0.0,0%-10%
12309,14968,44.0,2.0,0%-10%
12309,15243,16.0,-0.0,0%-10%
12309,15485,8.0,-0.0,0%-10%
12401,245,60.0,4.0,0%-10%
12401,738,8.0,-0.0,0%-10%
12401,1369,16.0,-0.0,0%-10%
12401,1652,16.0,-0.0,0%-10%
12401,2004,59.0,3.0,0%-10%
12401,2218,62.0,4.0,0%-10%
12401,2675,30.0,1.0,0%-10%
12401,2895,37.0,1.0,0%-10%
12401,2978,8.0,-0.0,0%-10%
12401,3577,8.0,0.0,0%-10%
12401,3621,8.0,-0.0,0%-10%
12401,3703,40.0,2.0,0%-10%
12401,4812,44.0,3.0,0%-10%
12401,5504,8.0,-0.0,0%-10%
12401,5675,8.0,-0.0,0%-10%
12401,5844,63.0,5.0,0%-10%
12401,6475,16.0,-0.0,0%-10%
12401,6853,16.0,-0.0,0%-10%
12401,7959,150.0,13.0,0%-10%
12401,9071,16.0,-0.0,0%-10%
12401,10605,60.0,5.0,0%-10%
12401,11778,8.0,-0.0,0%-10%
12401,12508,37.0,2.0,0%-10%
12401,13021,40.0,3.0,0%-10%
12401,14125,40.0,3.0,0%-10%
12401,14141,16.0,-0.0,0%-10%
12401,15075,16.0,-0.0,0%-10%
12401,15530,8.0,-0.0,0%-10%
12404,5888,80.0,-0.0,0%-10%
12405,2853,8.0,0.0,0%-10%
12406,2572,34.0,1.0,0%-10%
12413,7535,20.0,-0.0,0%-10%
12413,8698,8.0,-0.0,0%-10%
12413,14784,58.0,1.0,0%-10%
12414,1766,8.0,-0.0,0%-10%
12414,3048,8.0,0.0,0%-10%
12414,3543,16.0,-0.0,0%-10%
12414,3977,8.0,-0.0,0%-10%
12414,5262,160.0,-0.0,0%-10%
12414,13512,16.0,-0.0,0%-10%
12419,11478,8.0,0.0,0%-10%
12428,3078,8.0,-0.0,0%-10%
12428,4432,40.0,0.0,0%-10%
12428,4565,23.0,0.0,0%-10%
12428,9705,16.0,0.0,0%-10%
12428,10058,36.0,0.0,0%-10%
12428,11162,16.0,0.0,0%-10%
12428,12739,8.0,0.0,0%-10%
12428,15128,8.0,-0.0,0%-10%
12431,8008,8.0,0.0,0%-10%
12432,2915,102.0,-0.0,0%-10%
12434,3829,8.0,0.0,0%-10%
12443,1988,58.0,5.0,0%-10%
12443,10250,68.0,6.0,0%-10%
12443,12431,52.0,2.0,0%-10%
12446,11721,8.0,0.0,0%-10%
12446,13464,8.0,0.0,0%-10%
12449,4884,8.0,0.0,0%-10%
12449,6491,80.0,8.0,0%-10%
12449,7279,8.0,0.0,0%-10%
12449,7471,8.0,0.0,0%-10%
12449,10810,16.0,0.0,0%-10%
12449,11331,94.0,14.0,10%-15%
12449,13939,29.0,1.0,0%-10%
12451,5157,8.0,0.0,0%-10%
12455,13016,8.0,0.0,0%-10%
12457,11394,16.0,-0.0,0%-10%
12461,6112,8.0,0.0,0%-10%
12461,11330,8.0,0.0,0%-10%
12463,9724,12.0,0.0,0%-10%
12464,10638,27.0,0.0,0%-10%
12466,1543,8.0,0.0,0%-10%
12466,3769,8.0,0.0,0%-10%
12466,6988,79.0,0.0,0%-10%
12477,2034,16.0,-0.0,0%-10%
12477,2356,8.0,-0.0,0%-10%
12477,5238,31.0,1.0,0%-10%
12477,5360,80.0,-0.0,0%-10%
12477,5555,93.0,6.0,0%-10%
12477,5610,44.0,2.0,0%-10%
12477,7478,16.0,-0.0,0%-10%
12477,8626,16.0,-0.0,0%-10%
12477,8923,8.0,0.0,0%-10%
12477,9312,15.0,-0.0,0%-10%
12477,10092,16.0,-0.0,0%-10%
12477,10520,16.0,-0.0,0%-10%
12477,12660,36.0,1.0,0%-10%
12477,13295,30.0,1.0,0%-10%
12477,13598,42.0,2.0,0%-10%
12477,14048,44.0,2.0,0%-10%
12477,14787,53.0,3.0,0%-10%
12484,793,33.0,3.0,0%-10%
12484,9106,54.0,2.0,0%-10%
12485,2597,29.0,0.0,0%-10%
12498,6910,44.0,-0.0,0%-10%
12501,1709,26.0,5.0,15%-20%
12501,3814,57.0,8.0,10%-15%
12501,5772,60.0,9.0,10%-15%
12504,917,26.0,-0.0,0%-10%
12504,2469,20.0,-0.0,0%-10%
12508,287,40.0,2.0,0%-10%
12508,1342,16.0,-0.0,0%-10%
12508,1907,114.0,8.0,0%-10%
12508,2231,8.0,0.0,0%-10%
12508,2526,16.0,-0.0,0%-10%
12508,4499,40.0,2.0,0%-10%
12508,5079,40.0,2.0,0%-10%
12508,5311,8.0,-0.0,0%-10%
12508,9369,14.0,0.0,0%-10%
12508,9409,66.0,4.0,0%-10%
12508,10728,120.0,9.0,0%-10%
12508,11197,21.0,-0.0,0%-10%
