zip_code,location_id,facility_type,capacity_0_12,capacity_0_5
11213,19,large,400,200
11213,23,large,400,200
11213,27,large,400,200
11213,31,large,400,200
11213,38,large,400,200
11213,39,large,400,200
11213,48,small,100,50
11213,65,large,400,200
11213,75,large,400,200
11213,80,large,400,200
11213,85,large,400,200
11213,90,large,400,200
11213,92,large,400,200
11213,99,large,400,200
11214,22,medium,200,100
11214,23,large,400,200
11214,35,large,400,200
11214,42,large,400,200
11214,46,large,400,200
11214,72,large,400,200
11214,73,large,400,200
11214,75,large,400,200
11214,76,large,400,200
11214,78,large,400,200
11214,79,large,400,200
11214,80,large,400,200
11214,81,large,400,200
11214,84,large,400,200
11214,89,large,400,200
11214,93,large,400,200
11214,97,large,400,200
11215,22,large,400,200
11215,25,large,400,200
11215,26,large,400,200
11215,36,large,400,200
11215,41,large,400,200
11215,45,large,400,200
11215,53,large,400,200
11215,63,large,400,200
11215,64,large,400,200
11215,68,large,400,200
11215,73,large,400,200
11215,76,large,400,200
11215,82,large,400,200
11215,86,large,400,200
11215,93,large,400,200
11215,97,large,400,200
11215,98,large,400,200
11215,99,large,400,200
11216,24,large,400,200
11216,25,large,400,200
11216,45,large,400,200
11216,60,large,400,200
11216,79,large,400,200
11216,81,large,400,200
11216,82,large,400,200
11216,83,large,400,200
11216,86,large,400,200
11216,89,large,400,200
11217,5,large,400,200
11217,56,large,400,200
11217,78,large,400,200
11217,80,large,400,200
11217,81,large,400,200
11217,82,large,400,200
11217,83,large,400,200
11217,85,large,400,200
11217,86,large,400,200
11217,87,large,400,200
11217,88,large,400,200
11217,89,large,400,200
11218,1,large,400,200
11218,9,large,400,200
11218,15,large,400,200
11218,21,large,400,200
11218,22,large,400,200
11218,32,large,400,200
11218,37,large,400,200
11218,43,large,400,200
11218,47,large,400,200
11218,48,large,400,200
11218,57,large,400,200
11218,63,large,400,200
11218,75,large,400,200
11218,78,small,100,50
11218,87,large,400,200
11218,96,large,400,200
11219,0,large,400,200
11219,5,large,400,200
11219,12,large,400,200
11219,15,large,400,200
11219,16,large,400,200
11219,22,large,400,200
11219,23,large,400,200
11219,24,large,400,200
11219,25,large,400,200
11219,29,large,400,200
11219,30,large,400,200
11219,34,large,400,200
11219,35,large,400,200
11219,36,large,400,200
11219,41,large,400,200
11219,43,large,400,200
11219,44,large,400,200
11219,46,large,400,200
11219,47,large,400,200
11219,49,large,400,200
11219,50,large,400,200
11219,54,large,400,200
11219,60,large,400,200
11219,65,large,400,200
11219,68,large,400,200
11219,72,large,400,200
11219,80,large,400,200
11219,81,large,400,200
11219,83,large,400,200
11219,84,large,400,200
11219,85,large,400,200
11219,86,large,400,200
11219,87,large,400,200
11219,88,medium,200,100
11219,90,large,400,200
11219,91,large,400,200
11219,93,large,400,200
11219,94,large,400,200
11219,96,large,400,200
11219,97,large,400,200
11220,2,large,400,200
11220,5,large,400,200
11220,10,large,400,200
11220,12,large,400,200
11220,18,large,400,200
11220,33,large,400,200
11220,41,large,400,200
11220,43,large,400,200
11220,53,large,400,200
11220,55,large,400,200
11220,57,large,400,200
11220,61,large,400,200
11220,63,large,400,200
11220,77,large,400,200
11220,86,large,400,200
11220,87,large,400,200
11220,89,large,400,200
11220,92,large,400,200
11220,96,medium,200,100
11221,0,large,400,200
11221,22,large,400,200
11221,48,large,400,200
11221,49,large,400,200
11221,53,large,400,200
11221,58,large,400,200
11221,59,large,400,200
11221,60,large,400,200
11221,61,large,400,200
11221,62,large,400,200
11221,64,large,400,200
11221,72,large,400,200
11221,75,large,400,200
11221,89,small,100,50
11221,95,large,400,200
11222,1,large,400,200
11222,22,large,400,200
11222,25,large,400,200
11222,78,large,400,200
11222,80,large,400,200
11222,81,large,400,200
11222,97,large,400,200
11222,98,large,400,200
11223,1,large,400,200
11223,2,large,400,200
11223,3,large,400,200
11223,5,large,400,200
11223,6,large,400,200
11223,8,large,400,200
11223,9,large,400,200
11223,10,large,400,200
11223,11,large,400,200
11223,13,large,400,200
11223,14,large,400,200
11223,15,large,400,200
11223,16,large,400,200
11223,18,large,400,200
11223,22,large,400,200
11223,25,large,400,200
11223,26,large,400,200
11223,28,large,400,200
11223,29,large,400,200
11223,30,large,400,200
11223,32,large,400,200
11223,33,large,400,200
11224,0,large,400,200
11224,1,large,400,200
11224,4,large,400,200
11224,22,small,100,50
11224,36,large,400,200
11224,47,large,400,200
11224,56,large,400,200
11224,85,large,400,200
11225,3,large,400,200
11225,13,medium,200,100
11225,14,large,400,200
11225,30,large,400,200
11225,46,large,400,200
11225,47,large,400,200
11225,55,large,400,200
11225,63,large,400,200
11225,64,large,400,200
11225,76,large,400,200
11226,2,large,400,200
11226,3,large,400,200
11226,7,large,400,200
11226,9,large,400,200
11226,10,large,400,200
11226,16,large,400,200
11226,17,large,400,200
11226,19,large,400,200
11226,20,large,400,200
11226,21,large,400,200
11226,25,large,400,200
11226,26,large,400,200
11226,27,large,400,200
11226,48,medium,200,100
11226,52,large,400,200
11226,53,large,400,200
11226,55,large,400,200
11226,56,large,400,200
11228,35,large,400,200
11228,91,large,400,200
11228,92,large,400,200
11228,93,large,400,200
11228,96,large,400,200
11228,97,large,400,200
11228,98,large,400,200
11229,1,large,400,200
11229,13,large,400,200
11229,24,large,400,200
11229,28,large,400,200
11229,31,large,400,200
11229,38,large,400,200
11229,41,large,400,200
11229,47,large,400,200
11229,54,large,400,200
11229,64,small,100,50
11229,66,large,400,200
11229,74,large,400,200
11229,75,large,400,200
11229,84,large,400,200
11229,91,large,400,200
11229,94,large,400,200
11230,3,large,400,200
11230,8,large,400,200
11230,10,large,400,200
11230,21,large,400,200
11230,23,large,400,200
11230,29,large,400,200
11230,31,large,400,200
11230,36,large,400,200
11230,41,small,100,50
11230,45,large,400,200
11230,52,large,400,200
11230,57,large,400,200
11230,61,large,400,200
11230,63,large,400,200
11230,66,large,400,200
11230,69,large,400,200
11230,73,large,400,200
11230,75,large,400,200
11230,77,large,400,200
11230,80,large,400,200
11230,84,large,400,200
11230,87,large,400,200
11230,90,large,400,200
11230,91,large,400,200
11230,93,large,400,200
11230,96,large,400,200
11230,99,large,400,200
11231,26,large,400,200
11231,27,large,400,200
11231,29,large,400,200
11231,30,large,400,200
11231,32,large,400,200
11231,50,large,400,200
11231,62,large,400,200
11231,71,large,400,200
11231,85,large,400,200
11231,98,large,400,200
11232,6,large,400,200
11232,46,large,400,200
11232,50,large,400,200
11232,53,large,400,200
11232,95,medium,200,100
11233,0,large,400,200
11233,2,large,400,200
11233,33,large,400,200
11233,34,large,400,200
11233,38,large,400,200
11233,39,large,400,200
11233,41,large,400,200
11233,45,large,400,200
11233,46,large,400,200
11233,47,large,400,200
11233,49,large,400,200
11233,50,large,400,200
11233,51,large,400,200
11233,53,large,400,200
11233,58,large,400,200
11233,62,large,400,200
11233,65,large,400,200
11233,66,large,400,200
11234,0,large,400,200
11234,11,large,400,200
11234,12,large,400,200
11234,15,medium,200,100
11234,54,large,400,200
11234,56,large,400,200
11234,57,large,400,200
11234,58,large,400,200
11234,59,large,400,200
11234,60,large,400,200
11234,62,large,400,200
11234,63,large,400,200
11234,64,large,400,200
11234,65,large,400,200
11234,92,large,400,200
11235,9,large,400,200
11235,12,large,400,200
11235,21,large,400,200
11235,22,large,400,200
11235,32,large,400,200
11235,38,large,400,200
11235,50,large,400,200
11235,64,large,400,200
11235,65,large,400,200
11235,74,large,400,200
11235,84,large,400,200
11235,87,large,400,200
11235,92,large,400,200
11235,98,large,400,200
11236,12,large,400,200
11236,38,large,400,200
11236,39,large,400,200
11236,40,large,400,200
11236,41,large,400,200
11236,45,large,400,200
11236,46,large,400,200
11236,48,large,400,200
11236,49,large,400,200
11236,53,large,400,200
11236,54,large,400,200
11236,55,small,100,50
11236,57,large,400,200
11236,59,large,400,200
11236,63,large,400,200
11236,69,large,400,200
11236,79,large,400,200
11236,99,large,400,200
11237,30,small,100,50
11237,42,large,400,200
11237,66,large,400,200
11237,69,large,400,200
11237,70,large,400,200
11237,71,large,400,200
11237,90,large,400,200
11238,11,large,400,200
11238,27,large,400,200
11238,45,large,400,200
11238,48,large,400,200
11238,52,large,400,200
11238,59,large,400,200
11238,69,large,400,200
11238,78,large,400,200
11238,80,large,400,200
11238,81,large,400,200
11238,84,large,400,200
11238,87,large,400,200
11238,91,large,400,200
11238,95,large,400,200
11239,80,large,400,200
11239,95,medium,200,100
11249,50,large,400,200
11249,58,large,400,200
11249,71,large,400,200
11249,72,large,400,200
11249,73,large,400,200
11249,75,large,400,200
11249,76,large,400,200
11249,78,large,400,200
11249,80,large,400,200
11249,81,large,400,200
11249,82,large,400,200
11249,83,large,400,200
11249,84,large,400,200
11249,86,large,400,200
11249,87,large,400,200
11249,92,large,400,200
11354,51,large,400,200
11354,66,large,400,200
11354,77,large,400,200
11354,95,large,400,200
11354,96,large,400,200
11354,97,large,400,200
11354,98,large,400,200
11354,99,large,400,200
11355,2,large,400,200
11355,5,small,100,50
11355,14,large,400,200
11355,16,large,400,200
11355,17,large,400,200
11355,18,large,400,200
11355,44,large,400,200
11355,70,large,400,200
11355,71,large,400,200
11355,87,large,400,200
11355,91,large,400,200
11355,95,large,400,200
11356,37,large,400,200
11356,39,large,400,200
11356,44,large,400,200
11356,47,large,400,200
11356,56,large,400,200
11356,86,large,400,200
11356,87,medium,200,100
11357,23,large,400,200
11357,38,large,400,200
11357,41,large,400,200
11357,52,large,400,200
11357,53,large,400,200
11357,77,large,400,200
11357,94,large,400,200
11358,4,large,400,200
11358,5,large,400,200
11358,13,medium,200,100
11358,27,large,400,200
11358,28,large,400,200
11358,49,large,400,200
11358,50,large,400,200
11360,1,large,400,200
11360,50,large,400,200
11360,72,large,400,200
11361,1,large,400,200
11361,24,large,400,200
11361,50,large,400,200
11361,58,large,400,200
11361,71,small,100,50
11361,74,large,400,200
11362,49,large,400,200
11362,50,large,400,200
11363,53,large,400,200
11364,69,large,400,200
11364,71,large,400,200
11364,74,large,400,200
11364,75,large,400,200
11364,76,large,400,200
11364,86,large,400,200
11365,37,large,400,200
11365,45,large,400,200
11365,47,large,400,200
11365,71,large,400,200
11365,72,large,400,200
11365,73,large,400,200
11365,78,large,400,200
11365,85,small,100,50
11365,92,large,400,200
11365,97,large,400,200
11366,21,large,400,200
11366,50,large,400,200
11366,89,large,400,200
11367,5,large,400,200
11367,13,large,400,200
11367,29,large,400,200
11367,37,large,400,200
11367,71,large,400,200
11367,74,large,400,200
11367,75,large,400,200
11367,79,large,400,200
11367,86,large,400,200
11367,92,large,400,200
11367,98,large,400,200
11367,99,large,400,200
11368,0,large,400,200
11368,1,large,400,200
11368,2,large,400,200
11368,3,large,400,200
11368,6,large,400,200
11368,8,large,400,200
11368,10,large,400,200
11368,27,large,400,200
11368,28,large,400,200
11368,29,large,400,200
11368,31,large,400,200
11368,32,large,400,200
11368,42,large,400,200
11368,70,large,400,200
11368,73,large,400,200
11368,74,large,400,200
11368,76,large,400,200
11368,77,large,400,200
11368,78,large,400,200
11368,80,large,400,200
11368,83,large,400,200
11368,84,large,400,200
11368,87,large,400,200
11368,97,large,400,200
11368,99,large,400,200
11369,20,small,100,50
11369,53,large,400,200
11369,55,large,400,200
11369,59,large,400,200
11369,81,large,400,200
11370,53,large,400,200
11370,78,large,400,200
11370,86,small,100,50
11370,92,large,400,200
11370,97,large,400,200
11372,42,large,400,200
11372,50,large,400,200
11372,58,large,400,200
11372,59,large,400,200
11372,65,large,400,200
11372,68,large,400,200
11372,81,large,400,200
11372,82,large,400,200
11372,92,large,400,200
11372,93,large,400,200
11372,98,large,400,200
11372,99,large,400,200
11373,4,large,400,200
11373,9,large,400,200
11373,10,large,400,200
11373,11,large,400,200
11373,15,large,400,200
11373,16,large,400,200
11373,26,large,400,200
11373,29,large,400,200
11373,32,large,400,200
11373,46,large,400,200
11373,51,large,400,200
11373,58,large,400,200
11373,62,large,400,200
11373,73,large,400,200
11373,74,large,400,200
11373,76,large,400,200
11373,86,large,400,200
11374,21,large,400,200
11374,22,large,400,200
11374,24,large,400,200
11374,25,large,400,200
11374,43,large,400,200
11374,64,large,400,200
11374,76,large,400,200
11374,85,medium,200,100
11374,93,large,400,200
11375,20,large,400,200
11375,32,large,400,200
11375,33,large,400,200
11375,43,large,400,200
11375,49,large,400,200
11375,51,large,400,200
11375,75,large,400,200
11375,77,large,400,200
11375,86,large,400,200
11375,87,large,400,200
11375,89,large,400,200
11375,95,large,400,200
11375,96,large,400,200
11375,99,large,400,200
11377,3,large,400,200
11377,4,large,400,200
11377,6,large,400,200
11377,8,large,400,200
11377,10,large,400,200
11377,11,large,400,200
11377,13,large,400,200
11377,15,large,400,200
11377,16,large,400,200
11377,21,large,400,200
11377,22,large,400,200
11377,23,large,400,200
11377,27,large,400,200
11377,28,large,400,200
11377,30,large,400,200
11377,82,large,400,200
11378,2,large,400,200
11378,3,large,400,200
11378,4,large,400,200
11378,23,large,400,200
11378,24,large,400,200
11378,25,large,400,200
11378,47,large,400,200
11378,48,large,400,200
11379,0,large,400,200
11379,1,large,400,200
11379,2,large,400,200
11379,50,large,400,200
11379,93,large,400,200
11385,0,large,400,200
11385,1,large,400,200
11385,2,large,400,200
11385,4,large,400,200
11385,5,large,400,200
11385,6,large,400,200
11385,9,large,400,200
11385,12,large,400,200
11385,14,large,400,200
11385,16,large,400,200
11385,17,large,400,200
11385,21,large,400,200
11385,23,large,400,200
11385,27,large,400,200
11385,30,large,400,200
11385,32,large,400,200
11385,33,large,400,200
11385,49,large,400,200
11385,81,large,400,200
11411,54,large,400,200
11411,63,large,400,200
11411,92,large,400,200
11412,2,large,400,200
11412,3,large,400,200
11412,4,large,400,200
11412,5,large,400,200
11412,36,large,400,200
11412,43,medium,200,100
11412,79,large,400,200
11413,4,large,400,200
11413,9,large,400,200
11413,36,large,400,200
11413,58,large,400,200
11413,77,large,400,200
11413,92,small,100,50
11413,97,large,400,200
11414,1,large,400,200
11414,17,large,400,200
11414,43,large,400,200
11414,52,large,400,200
11414,77,large,400,200
11414,90,large,400,200
11414,94,large,400,200
11415,0,large,400,200
11415,23,large,400,200
11415,50,large,400,200
11415,99,large,400,200
11416,0,large,400,200
11416,3,large,400,200
11416,6,large,400,200
11416,7,large,400,200
11416,8,large,400,200
11416,51,large,400,200
11417,10,large,400,200
11417,12,large,400,200
11417,13,large,400,200
11417,14,large,400,200
11417,15,large,400,200
11417,73,large,400,200
11417,88,medium,200,100
11418,1,large,400,200
11418,2,large,400,200
11418,3,large,400,200
11418,4,large,400,200
11418,25,small,100,50
11418,28,large,400,200
11418,62,large,400,200
11418,90,large,400,200
11419,1,large,400,200
11419,27,small,100,50
11419,46,large,400,200
11419,53,large,400,200
11419,72,large,400,200
11419,80,large,400,200
11419,99,large,400,200
11420,9,large,400,200
11420,30,large,400,200
11420,45,large,400,200
11420,47,large,400,200
11420,58,large,400,200
11420,59,large,400,200
11420,87,medium,200,100
11420,98,large,400,200
11421,0,large,400,200
11421,25,large,400,200
11421,26,medium,200,100
11421,48,large,400,200
11421,57,large,400,200
11421,63,large,400,200
11421,87,large,400,200
11421,88,large,400,200
11422,19,large,400,200
11422,21,large,400,200
11422,33,large,400,200
11422,34,large,400,200
11423,57,large,400,200
11423,62,small,100,50
11423,67,large,400,200
11423,85,large,400,200
11423,99,large,400,200
11426,24,large,400,200
11426,59,large,400,200
11426,69,large,400,200
11426,76,large,400,200
11427,1,large,400,200
11427,24,large,400,200
11427,46,large,400,200
11427,48,large,400,200
11427,85,large,400,200
11427,97,large,400,200
11428,51,large,400,200
11428,52,large,400,200
11428,72,large,400,200
11429,2,large,400,200
11429,19,large,400,200
11429,69,large,400,200
11429,80,large,400,200
11432,17,large,400,200
11432,24,large,400,200
11432,34,large,400,200
11432,40,large,400,200
11432,44,large,400,200
11432,55,large,400,200
11432,62,large,400,200
11432,70,large,400,200
11432,72,large,400,200
11432,73,large,400,200
11432,80,large,400,200
11432,84,small,100,50
11432,93,large,400,200
11432,96,large,400,200
11433,3,large,400,200
11433,44,large,400,200
11433,70,large,400,200
11433,72,large,400,200
11433,77,large,400,200
11433,87,large,400,200
11433,90,large,400,200
11433,98,large,400,200
11433,99,large,400,200
11434,10,large,400,200
11434,24,large,400,200
11434,36,large,400,200
11434,46,large,400,200
11434,49,large,400,200
11434,57,large,400,200
11434,73,large,400,200
11434,79,large,400,200
11434,88,large,400,200
11434,89,large,400,200
11434,92,large,400,200
11434,93,large,400,200
11434,94,large,400,200
11435,10,large,400,200
11435,23,medium,200,100
11435,29,large,400,200
11435,33,large,400,200
11435,36,large,400,200
11435,42,large,400,200
11435,48,large,400,200
11435,59,large,400,200
11435,72,large,400,200
11435,75,large,400,200
11435,76,large,400,200
11435,83,large,400,200
11435,85,large,400,200
11435,86,large,400,200
11435,94,large,400,200
11435,97,large,400,200
11436,2,large,400,200
11436,45,large,400,200
11436,82,large,400,200
11436,96,small,100,50
11501,0,large,400,200
11501,2,large,400,200
11507,12,large,400,200
11510,20,large,400,200
11510,41,small,100,50
11510,75,large,400,200
11510,87,large,400,200
11510,96,large,400,200
11514,38,medium,200,100
11516,61,small,100,50
11516,84,large,400,200
11518,1,large,400,200
11520,0,large,400,200
11520,45,large,400,200
11520,67,large,400,200
11520,75,large,400,200
11520,85,large,400,200
11520,93,small,100,50
11520,97,large,400,200
11530,0,large,400,200
11530,1,large,400,200
11530,2,large,400,200
11530,97,large,400,200
11542,0,large,400,200
11542,1,large,400,200
11542,55,small,100,50
11542,78,large,400,200
11545,8,medium,200,100
11550,5,large,400,200
11550,10,large,400,200
11550,18,large,400,200
11550,24,large,400,200
11550,29,large,400,200
11550,38,large,400,200
11550,48,large,400,200
11550,66,large,400,200
11550,70,large,400,200
11550,75,large,400,200
11550,79,large,400,200
11550,88,large,400,200
11552,51,large,400,200
11552,76,large,400,200
11552,89,large,400,200
11552,93,medium,200,100
11552,95,large,400,200
11553,3,large,400,200
11553,4,large,400,200
11553,56,large,400,200
11553,61,large,400,200
11553,79,large,400,200
11553,93,medium,200,100
11553,96,large,400,200
11554,24,large,400,200
11554,47,small,100,50
11554,61,large,400,200
11554,86,large,400,200
11554,89,large,400,200
11554,94,large,400,200
11554,95,large,400,200
11557,1,large,400,200
11557,2,small,100,50
11558,1,medium,200,100
11558,9,large,400,200
11560,5,large,400,200
11561,2,large,400,200
11561,3,large,400,200
11561,53,large,400,200
11561,54,large,400,200
11561,76,large,400,200
11563,44,large,400,200
11563,58,large,400,200
11563,75,large,400,200
11565,51,large,400,200
11565,52,large,400,200
11566,8,large,400,200
11566,43,large,400,200
11566,82,large,400,200
11566,88,large,400,200
11566,98,large,400,200
11570,1,large,400,200
11570,2,large,400,200
11570,4,large,400,200
11570,36,small,100,50
11570,99,large,400,200
11572,0,large,400,200
11572,2,large,400,200
11572,80,large,400,200
11575,1,large,400,200
11575,2,large,400,200
11575,4,large,400,200
11575,6,large,400,200
11575,8,large,400,200
11576,0,large,400,200
11577,75,small,100,50
11579,3,large,400,200
11580,26,large,400,200
11580,37,large,400,200
11580,61,medium,200,100
11580,69,large,400,200
11581,52,large,400,200
11581,94,large,400,200
11581,95,large,400,200
11581,99,large,400,200
11590,0,large,400,200
11590,2,large,400,200
11590,4,large,400,200
11590,5,large,400,200
11590,7,large,400,200
11590,9,large,400,200
11590,11,large,400,200
11590,14,large,400,200
11590,61,large,400,200
11596,0,large,400,200
11596,77,medium,200,100
11598,1,large,400,200
11598,7,small,100,50
11598,24,large,400,200
11598,50,large,400,200
11691,12,large,400,200
11691,15,large,400,200
11691,17,large,400,200
11691,24,large,400,200
11691,25,large,400,200
11691,28,large,400,200
11691,29,large,400,200
11691,30,large,400,200
11691,31,large,400,200
11691,32,large,400,200
11691,33,large,400,200
11691,35,large,400,200
11691,39,large,400,200
11691,41,large,400,200
11691,43,large,400,200
11691,44,large,400,200
11691,51,large,400,200
11691,66,large,400,200
11691,99,large,400,200
11692,0,large,400,200
11692,43,large,400,200
11692,48,medium,200,100
11692,57,large,400,200
11692,86,large,400,200
11692,90,large,400,200
11693,23,large,400,200
11693,46,large,400,200
11694,2,large,400,200
11694,23,large,400,200
11694,24,large,400,200
11694,47,large,400,200
11701,36,large,400,200
11701,66,large,400,200
11701,80,large,400,200
11701,99,large,400,200
11702,0,large,400,200
11702,5,large,400,200
11702,36,small,100,50
11703,47,large,400,200
11703,72,medium,200,100
11703,86,large,400,200
11704,16,large,400,200
11704,33,large,400,200
11704,76,large,400,200
11704,82,small,100,50
11704,87,large,400,200
11704,90,large,400,200
11705,23,large,400,200
11706,26,large,400,200
11706,43,large,400,200
11706,54,large,400,200
11706,57,large,400,200
11706,73,large,400,200
11706,79,large,400,200
11706,83,large,400,200
11706,84,large,400,200
11706,87,large,400,200
11706,91,large,400,200
11706,98,large,400,200
11706,99,large,400,200
11709,7,medium,200,100
11709,8,small,100,50
11710,2,large,400,200
11710,10,medium,200,100
11710,48,large,400,200
11710,95,large,400,200
11710,99,large,400,200
11713,0,medium,200,100
11713,51,large,400,200
11714,63,large,400,200
11714,86,large,400,200
11714,89,large,400,200
11715,58,medium,200,100
11715,85,small,100,50
11716,0,large,400,200
11716,66,small,100,50
11717,0,large,400,200
11717,12,large,400,200
11717,16,large,400,200
11717,22,large,400,200
11717,25,large,400,200
11717,41,large,400,200
11717,49,large,400,200
11717,62,large,400,200
11717,63,large,400,200
11717,76,large,400,200
11717,81,large,400,200
11717,86,large,400,200
11717,97,small,100,50
11719,20,medium,200,100
11719,27,small,100,50
11720,1,large,400,200
11720,2,large,400,200
11720,3,large,400,200
11720,24,large,400,200
11720,48,large,400,200
11721,50,large,400,200
11722,0,large,400,200
11722,4,large,400,200
11722,5,large,400,200
11722,25,large,400,200
11722,75,large,400,200
11722,88,large,400,200
11722,96,large,400,200
11722,98,large,400,200
11724,2,medium,200,100
11724,45,small,100,50
11725,0,large,400,200
11725,71,large,400,200
11726,2,large,400,200
11726,15,small,100,50
11726,33,large,400,200
11726,70,large,400,200
11726,80,large,400,200
11726,84,large,400,200
11727,0,large,400,200
11727,2,large,400,200
11727,3,large,400,200
11727,30,large,400,200
11727,54,large,400,200
11727,61,small,100,50
11729,2,large,400,200
11729,25,large,400,200
11729,75,large,400,200
11729,84,large,400,200
11730,6,small,100,50
11730,53,large,400,200
11730,64,large,400,200
11731,2,large,400,200
11731,48,large,400,200
11731,49,small,100,50
11731,55,large,400,200
11731,58,large,400,200
11731,81,large,400,200
11733,0,large,400,200
11733,23,large,400,200
11735,1,large,400,200
11735,2,large,400,200
11735,66,large,400,200
11735,87,small,100,50
11738,1,large,400,200
11738,2,large,400,200
11738,23,large,400,200
11738,51,large,400,200
11738,74,small,100,50
11740,18,large,400,200
11740,50,small,100,50
11741,2,large,400,200
11741,3,large,400,200
11741,4,large,400,200
11741,97,large,400,200
11741,98,large,400,200
11742,1,large,400,200
11742,12,large,400,200
11743,52,large,400,200
11743,90,large,400,200
11743,96,small,100,50
11746,8,large,400,200
11746,27,large,400,200
11746,36,large,400,200
11746,50,large,400,200
11746,60,large,400,200
11746,64,large,400,200
11746,75,large,400,200
11746,84,small,100,50
11746,90,large,400,200
11746,95,large,400,200
11747,23,small,100,50
11747,88,large,400,200
11749,4,small,100,50
11751,37,large,400,200
11751,52,large,400,200
11752,92,medium,200,100
11753,1,large,400,200
11753,44,large,400,200
11754,28,large,400,200
11754,56,medium,200,100
11754,62,large,400,200
11755,10,large,400,200
11755,21,medium,200,100
11756,0,large,400,200
11756,2,large,400,200
11756,3,large,400,200
11756,6,large,400,200
11756,8,large,400,200
11756,69,large,400,200
11756,77,large,400,200
11757,1,large,400,200
11757,3,large,400,200
11757,5,large,400,200
11757,45,large,400,200
11757,49,large,400,200
11757,71,large,400,200
11757,98,large,400,200
11758,1,large,400,200
11758,4,large,400,200
11758,5,large,400,200
11758,7,large,400,200
11758,8,large,400,200
11758,9,large,400,200
11758,70,small,100,50
11758,74,large,400,200
11762,1,large,400,200
11762,2,large,400,200
11762,50,large,400,200
11762,58,small,100,50
11762,74,large,400,200
11763,2,large,400,200
11763,3,large,400,200
11763,10,large,400,200
11764,1,large,400,200
11765,98,small,100,50
11766,15,large,400,200
11767,35,large,400,200
11767,38,large,400,200
11768,1,large,400,200
11768,2,large,400,200
11769,21,large,400,200
11771,16,large,400,200
11771,38,large,400,200
11771,66,large,400,200
11772,2,large,400,200
11772,3,large,400,200
11772,4,large,400,200
11772,10,large,400,200
11772,77,large,400,200
11772,93,large,400,200
11772,98,large,400,200
11776,0,large,400,200
11776,1,large,400,200
11776,9,large,400,200
11776,20,large,400,200
11777,0,large,400,200
11778,0,large,400,200
11778,1,medium,200,100
11778,67,large,400,200
11779,3,large,400,200
11779,22,large,400,200
11779,56,large,400,200
11779,60,large,400,200
11779,90,large,400,200
11780,0,large,400,200
11780,50,large,400,200
11782,6,large,400,200
11782,36,medium,200,100
11782,68,large,400,200
11783,26,large,400,200
11783,70,medium,200,100
11783,99,large,400,200
11784,2,large,400,200
11784,24,large,400,200
11784,25,large,400,200
11784,52,large,400,200
11784,53,large,400,200
11786,8,medium,200,100
11786,82,small,100,50
11787,0,large,400,200
11787,79,small,100,50
11787,96,large,400,200
11788,9,small,100,50
11788,56,large,400,200
11788,90,large,400,200
11790,83,large,400,200
11790,84,large,400,200
11791,11,medium,200,100
11791,91,large,400,200
11792,0,large,400,200
11793,0,large,400,200
11793,1,large,400,200
11793,2,large,400,200
11793,4,large,400,200
11793,29,small,100,50
11795,0,large,400,200
11795,1,large,400,200
11795,22,large,400,200
11795,49,large,400,200
11796,38,large,400,200
11797,81,medium,200,100
11798,3,large,400,200
11798,13,large,400,200
11798,34,medium,200,100
11798,57,large,400,200
11801,0,large,400,200
11801,1,large,400,200
11801,2,large,400,200
11801,3,large,400,200
11801,17,small,100,50
11803,0,large,400,200
11803,84,medium,200,100
11901,15,large,400,200
11901,52,large,400,200
11901,55,large,400,200
11901,68,large,400,200
11901,82,medium,200,100
11901,84,large,400,200
11901,89,large,400,200
11932,99,small,100,50
11933,5,large,400,200
11934,2,medium,200,100
11934,53,large,400,200
11935,35,small,100,50
11937,0,large,400,200
11937,1,large,400,200
11937,24,large,400,200
11937,47,large,400,200
11940,1,large,400,200
11941,44,medium,200,100
11946,0,large,400,200
11946,15,small,100,50
11946,44,large,400,200
11946,45,large,400,200
11949,22,large,400,200
11949,45,large,400,200
11950,43,large,400,200
11950,45,large,400,200
11950,84,large,400,200
11950,86,large,400,200
11951,1,large,400,200
11951,2,large,400,200
11951,23,large,400,200
11951,24,large,400,200
11953,49,small,100,50
11953,50,large,400,200
11954,3,large,400,200
11955,84,large,400,200
11959,90,small,100,50
11961,52,medium,200,100
11961,84,large,400,200
11963,30,large,400,200
11967,2,large,400,200
11967,3,small,100,50
11967,4,large,400,200
11967,57,large,400,200
11967,75,large,400,200
11968,52,medium,200,100
11968,84,large,400,200
11971,12,small,100,50
11971,72,large,400,200
11977,92,small,100,50
11980,82,large,400,200
12009,0,large,400,200
12009,65,medium,200,100
12010,0,large,400,200
12010,1,large,400,200
12010,2,large,400,200
12010,34,large,400,200
12018,22,large,400,200
12018,45,large,400,200
12019,21,large,400,200
12019,39,large,400,200
12020,0,large,400,200
12020,99,large,400,200
12022,99,small,100,50
12027,36,small,100,50
12027,93,medium,200,100
12028,58,small,100,50
12033,46,large,400,200
12037,28,large,400,200
12043,55,small,100,50
12045,71,small,100,50
12047,7,large,400,200
12047,14,large,400,200
12047,58,medium,200,100
12047,98,large,400,200
12051,33,large,400,200
12053,89,medium,200,100
12054,1,large,400,200
12054,87,large,400,200
12057,57,medium,200,100
12061,1,large,400,200
12061,24,large,400,200
12065,0,large,400,200
12065,1,large,400,200
12065,82,large,400,200
12065,92,large,400,200
12067,92,small,100,50
12068,99,small,100,50
12074,20,large,400,200
