zip_code,location_id,facility_type,capacity_0_12,capacity_0_5
13020,39,small,100,50
13021,32,large,400,200
13021,40,large,400,200
13021,60,large,400,200
13027,13,large,400,200
13027,72,large,400,200
13027,75,large,400,200
13027,94,large,400,200
13027,95,large,400,200
13029,26,large,400,200
13029,45,large,400,200
13030,7,large,400,200
13031,0,large,400,200
13031,7,large,400,200
13032,39,small,100,50
13032,51,large,400,200
13033,49,medium,200,100
13035,67,small,100,50
13036,53,large,400,200
13036,62,medium,200,100
13037,51,medium,200,100
13037,58,large,400,200
13039,9,large,400,200
13039,95,small,100,50
13041,58,large,400,200
13044,29,large,400,200
13045,95,large,400,200
13045,99,small,100,50
13052,0,medium,200,100
13053,97,small,100,50
13054,6,small,100,50
13060,7,large,400,200
13063,82,small,100,50
13066,1,large,400,200
13066,74,large,400,200
13068,36,medium,200,100
13069,11,large,400,200
13069,29,large,400,200
13069,61,large,400,200
13069,79,large,400,200
13071,9,small,100,50
13073,3,medium,200,100
13073,61,large,400,200
13074,20,large,400,200
13076,99,medium,200,100
13077,34,large,400,200
13078,0,large,400,200
13078,22,large,400,200
13080,5,large,400,200
13084,65,medium,200,100
13088,39,large,400,200
13090,55,small,100,50
13090,90,large,400,200
13090,98,large,400,200
13090,99,large,400,200
13092,84,large,400,200
13101,65,medium,200,100
13104,39,large,400,200
13108,6,small,100,50
13112,5,medium,200,100
13114,47,large,400,200
13116,90,small,100,50
13118,25,medium,200,100
13120,39,medium,200,100
13126,1,large,400,200
13126,3,large,400,200
13126,65,large,400,200
13126,92,large,400,200
13131,84,large,400,200
13132,99,medium,200,100
13135,97,large,400,200
13142,8,large,400,200
13143,25,small,100,50
13145,3,medium,200,100
13146,40,medium,200,100
13148,2,large,400,200
13148,92,small,100,50
13152,26,large,400,200
13153,32,small,100,50
13155,98,small,100,50
13159,9,large,400,200
13160,95,small,100,50
13160,99,small,100,50
13164,81,large,400,200
13165,1,medium,200,100
13165,49,large,400,200
13166,90,large,400,200
13167,36,small,100,50
13167,99,small,100,50
13202,0,large,400,200
13203,25,large,400,200
13203,26,small,100,50
13204,11,large,400,200
13204,38,large,400,200
13204,97,large,400,200
13205,2,large,400,200
13205,19,medium,200,100
13205,96,large,400,200
13205,99,large,400,200
13206,0,large,400,200
13206,49,large,400,200
13206,55,small,100,50
13206,73,large,400,200
13207,0,large,400,200
13207,57,large,400,200
13207,99,large,400,200
13208,9,large,400,200
13208,21,large,400,200
13208,40,large,400,200
13208,51,large,400,200
13208,77,large,400,200
13209,93,large,400,200
13209,95,large,400,200
13209,96,large,400,200
13210,21,large,400,200
13210,40,small,100,50
13210,71,large,400,200
13211,61,large,400,200
13212,49,large,400,200
13212,73,large,400,200
13214,1,small,100,50
13215,84,large,400,200
13219,51,large,400,200
13219,95,large,400,200
13303,35,small,100,50
13304,72,medium,200,100
13309,96,large,400,200
13315,69,small,100,50
13316,63,large,400,200
13317,61,small,100,50
13317,84,large,400,200
13318,65,small,100,50
13321,0,small,100,50
13323,20,medium,200,100
13327,84,large,400,200
13329,5,medium,200,100
13329,99,small,100,50
13332,52,medium,200,100
13332,84,large,400,200
13338,14,small,100,50
13339,53,large,400,200
13339,65,large,400,200
13340,49,large,400,200
13340,54,small,100,50
13343,64,small,100,50
13346,31,small,100,50
13348,9,small,100,50
13350,97,large,400,200
13355,48,medium,200,100
13357,21,large,400,200
13357,22,large,400,200
13365,74,large,400,200
13365,99,large,400,200
13367,97,large,400,200
13368,9,small,100,50
13402,90,small,100,50
13403,52,medium,200,100
13403,84,large,400,200
13407,37,large,400,200
13408,54,small,100,50
13409,86,small,100,50
13411,62,medium,200,100
13413,78,large,400,200
13416,96,medium,200,100
13417,83,small,100,50
13417,99,small,100,50
13421,89,large,400,200
13421,96,medium,200,100
13431,19,medium,200,100
13435,98,small,100,50
13439,93,large,400,200
13440,3,large,400,200
13440,6,small,100,50
13440,8,large,400,200
13440,10,large,400,200
13440,34,large,400,200
13440,56,large,400,200
13440,99,large,400,200
13452,88,large,400,200
13456,84,large,400,200
13459,13,medium,200,100
13460,82,large,400,200
13461,17,large,400,200
13469,29,small,100,50
13473,32,small,100,50
13478,61,medium,200,100
13480,89,medium,200,100
13491,83,large,400,200
13492,27,large,400,200
13495,81,medium,200,100
13501,1,large,400,200
13501,2,large,400,200
13501,4,large,400,200
13501,40,large,400,200
13501,60,medium,200,100
13501,88,large,400,200
13502,4,large,400,200
13502,5,large,400,200
13502,12,large,400,200
13502,46,small,100,50
13502,53,large,400,200
13502,83,large,400,200
13502,98,large,400,200
13601,0,large,400,200
13601,3,large,400,200
13601,5,large,400,200
13601,15,large,400,200
13601,94,large,400,200
13605,67,large,400,200
13606,13,small,100,50
13608,98,medium,200,100
13611,46,small,100,50
13612,43,small,100,50
13612,99,small,100,50
13613,54,small,100,50
13616,52,small,100,50
13617,11,large,400,200
13619,5,medium,200,100
13619,20,large,400,200
13620,78,medium,200,100
13622,18,medium,200,100
13624,96,small,100,50
13624,99,medium,200,100
13626,18,medium,200,100
13634,57,medium,200,100
13637,23,large,400,200
13637,46,medium,200,100
13642,84,large,400,200
13642,89,large,400,200
13646,10,medium,200,100
13648,12,small,100,50
13652,0,medium,200,100
13654,53,medium,200,100
13655,2,medium,200,100
13656,79,large,400,200
13658,96,small,100,50
13658,99,small,100,50
13660,71,medium,200,100
13662,0,large,400,200
13662,3,small,100,50
13662,20,large,400,200
13668,19,medium,200,100
13669,8,large,400,200
13669,17,large,400,200
13669,49,large,400,200
13673,87,large,400,200
13676,16,small,100,50
13676,23,large,400,200
13685,3,small,100,50
13691,71,large,400,200
13694,49,medium,200,100
13730,20,medium,200,100
13732,61,small,100,50
13732,84,large,400,200
13733,8,small,100,50
13733,68,medium,200,100
13739,10,small,100,50
13743,32,small,100,50
13746,0,small,100,50
13750,44,small,100,50
13751,80,small,100,50
13753,14,small,100,50
13754,52,small,100,50
13757,11,small,100,50
13760,0,large,400,200
13760,3,large,400,200
13760,19,large,400,200
13760,48,large,400,200
13778,61,small,100,50
13778,84,large,400,200
13782,39,small,100,50
13784,97,small,100,50
13787,94,medium,200,100
13790,73,large,400,200
13790,80,large,400,200
13795,84,small,100,50
13795,85,small,100,50
13796,61,small,100,50
13802,70,small,100,50
13803,6,small,100,50
13803,54,large,400,200
13807,52,small,100,50
13808,98,small,100,50
13810,3,small,100,50
13811,87,large,400,200
13812,94,small,100,50
13815,26,large,400,200
13815,89,large,400,200
13820,16,small,100,50
13825,97,medium,200,100
13827,66,large,400,200
13830,96,large,400,200
13839,0,medium,200,100
13849,85,small,100,50
13849,92,medium,200,100
13850,99,medium,200,100
13856,43,large,400,200
13862,43,small,100,50
13863,86,small,100,50
13864,64,medium,200,100
13865,17,medium,200,100
13865,81,large,400,200
13901,17,large,400,200
13901,61,large,400,200
13901,93,large,400,200
13903,49,large,400,200
13903,50,large,400,200
13904,22,large,400,200
13904,45,large,400,200
13905,2,medium,200,100
13905,19,large,400,200
13905,63,large,400,200
14001,82,large,400,200
14004,82,large,400,200
14004,84,large,400,200
14005,50,medium,200,100
14006,61,small,100,50
14006,84,large,400,200
14009,81,large,400,200
14011,28,small,100,50
14011,72,large,400,200
14012,31,large,400,200
14020,0,large,400,200
14020,1,large,400,200
14024,22,medium,200,100
14025,4,small,100,50
14031,23,large,400,200
14032,0,large,400,200
14032,35,medium,200,100
14036,74,large,400,200
14040,98,small,100,50
14042,89,large,400,200
14043,76,medium,200,100
14047,96,small,100,50
14048,61,large,400,200
14051,16,small,100,50
14051,23,large,400,200
14051,75,large,400,200
14052,71,large,400,200
14057,31,large,400,200
14058,28,large,400,200
14059,0,large,400,200
14059,27,medium,200,100
14063,84,small,100,50
14066,44,small,100,50
14067,74,medium,200,100
14070,35,medium,200,100
14070,48,large,400,200
14072,24,large,400,200
14075,0,large,400,200
14075,12,large,400,200
14075,16,large,400,200
14080,52,medium,200,100
14082,35,small,100,50
14085,64,large,400,200
14086,3,large,400,200
14086,46,large,400,200
14086,99,large,400,200
14091,23,medium,200,100
14092,95,small,100,50
14094,1,large,400,200
14094,2,large,400,200
14094,32,large,400,200
14094,64,large,400,200
14094,71,large,400,200
14103,2,large,400,200
14103,79,medium,200,100
14105,61,small,100,50
14105,84,large,400,200
14108,23,large,400,200
14108,45,medium,200,100
14111,49,medium,200,100
14120,0,large,400,200
14120,3,large,400,200
14120,5,large,400,200
14120,31,large,400,200
14120,59,large,400,200
14127,95,large,400,200
14132,45,large,400,200
14136,7,large,400,200
14138,1,small,100,50
14145,19,small,100,50
14145,24,small,100,50
14171,41,small,100,50
14172,50,medium,200,100
14174,1,small,100,50
14201,23,large,400,200
14204,50,large,400,200
14206,51,large,400,200
14206,74,large,400,200
14206,76,large,400,200
14207,0,large,400,200
14207,8,large,400,200
14207,51,large,400,200
14207,56,large,400,200
14207,57,large,400,200
14208,39,medium,200,100
14208,45,large,400,200
14210,94,large,400,200
14211,12,medium,200,100
14211,13,large,400,200
14211,15,large,400,200
14211,49,large,400,200
14211,53,large,400,200
14211,98,large,400,200
14212,81,large,400,200
14212,83,large,400,200
14212,84,large,400,200
14213,1,large,400,200
14213,24,large,400,200
14213,34,large,400,200
14213,58,large,400,200
14213,74,large,400,200
14213,87,large,400,200
14214,18,small,100,50
14214,82,large,400,200
14214,89,large,400,200
14215,0,large,400,200
14215,19,large,400,200
14215,20,large,400,200
14215,37,large,400,200
14215,42,large,400,200
14215,49,large,400,200
14215,56,large,400,200
14215,74,large,400,200
14216,3,large,400,200
14216,26,large,400,200
14216,46,large,400,200
14216,47,large,400,200
14216,89,small,100,50
14217,0,large,400,200
14217,65,medium,200,100
14218,1,large,400,200
14218,52,large,400,200
14218,73,large,400,200
14219,47,large,400,200
14220,0,large,400,200
14220,8,small,100,50
14220,50,large,400,200
14220,51,large,400,200
14221,45,large,400,200
14221,60,large,400,200
14221,71,large,400,200
14221,93,large,400,200
14222,1,large,400,200
14222,49,large,400,200
14223,1,large,400,200
14223,44,medium,200,100
14223,76,large,400,200
14224,9,large,400,200
14224,86,large,400,200
14224,92,large,400,200
14225,1,large,400,200
14225,2,large,400,200
14225,51,large,400,200
14225,52,large,400,200
14226,15,large,400,200
14226,86,large,400,200
14227,49,large,400,200
14227,95,large,400,200
14228,99,large,400,200
14301,47,large,400,200
14301,88,small,100,50
14303,69,medium,200,100
14303,99,large,400,200
14304,78,large,400,200
14304,91,medium,200,100
14304,93,large,400,200
14305,34,large,400,200
14305,43,medium,200,100
14305,62,large,400,200
14411,7,small,100,50
14411,54,large,400,200
14416,57,small,100,50
14416,86,medium,200,100
14420,99,large,400,200
14423,82,large,400,200
14424,96,large,400,200
14425,0,small,100,50
14425,9,large,400,200
14425,22,large,400,200
14433,6,small,100,50
14433,53,large,400,200
14437,94,large,400,200
14445,53,large,400,200
14450,7,large,400,200
14450,44,large,400,200
14450,53,large,400,200
14450,56,large,400,200
14456,21,large,400,200
14456,51,medium,200,100
14464,22,large,400,200
14464,45,large,400,200
14468,0,large,400,200
14468,43,large,400,200
14470,45,large,400,200
14472,0,large,400,200
14472,22,large,400,200
14476,79,medium,200,100
14481,36,small,100,50
14486,37,small,100,50
14505,87,large,400,200
14521,52,large,400,200
14525,98,medium,200,100
14526,3,large,400,200
14526,24,large,400,200
14526,50,large,400,200
14532,0,large,400,200
14536,95,small,100,50
14541,84,large,400,200
14544,19,small,100,50
14545,20,small,100,50
14546,61,small,100,50
14546,84,large,400,200
14560,99,small,100,50
14568,62,large,400,200
14569,13,medium,200,100
14580,8,large,400,200
14580,14,large,400,200
14580,62,large,400,200
14580,90,large,400,200
14586,52,medium,200,100
14586,84,large,400,200
14589,52,medium,200,100
14589,84,large,400,200
14590,7,small,100,50
14590,99,medium,200,100
14608,40,medium,200,100
14609,5,large,400,200
14609,45,large,400,200
14609,46,large,400,200
14609,89,large,400,200
14612,1,large,400,200
14612,10,large,400,200
14612,11,large,400,200
14612,22,medium,200,100
14612,52,large,400,200
14617,37,large,400,200
14617,40,small,100,50
14621,1,large,400,200
14621,4,large,400,200
14621,16,large,400,200
14621,39,large,400,200
14621,41,large,400,200
14621,44,large,400,200
14621,82,small,100,50
14622,23,large,400,200
14622,72,large,400,200
14717,98,small,100,50
14727,82,large,400,200
14741,53,medium,200,100
14747,84,large,400,200
14767,79,medium,200,100
14770,93,medium,200,100
14772,33,large,400,200
14805,4,small,100,50
14806,21,medium,200,100
